contractor_id,date
2135,2022-01-05
2135,2022-01-18
2135,2022-01-19
2135,2022-01-20
2135,2022-01-25
2135,2022-01-26
2135,2022-01-27
2135,2022-02-02
2135,2022-02-03
2135,2022-02-04
2135,2022-02-08
2135,2022-02-09
2135,2022-02-10
2135,2022-02-11
2135,2022-02-15
2135,2022-02-16
2135,2022-02-17
2135,2022-02-18
2135,2022-02-22
2135,2022-02-23
2135,2022-02-24
2135,2022-02-25
1591,2021-11-10
2078,2021-11-15
2078,2021-11-16
2078,2021-11-17
2078,2021-11-18
1788,2021-12-10
81,2021-12-21
81,2021-12-22
81,2021-12-29
81,2021-12-30
81,2021-12-31
1988,2021-12-31
1972,2021-12-20
1972,2021-12-21
1972,2021-12-22
1972,2021-12-28
891,2021-11-11
891,2021-11-15
891,2021-11-16
891,2021-11-17
891,2021-11-18
891,2021-11-19
891,2021-11-22
891,2021-11-23
891,2021-11-24
891,2021-11-25
891,2021-11-26
891,2021-11-29
891,2021-12-15
891,2021-12-16
891,2021-12-18
2102,2021-11-13
2102,2021-11-15
2102,2021-11-16
2102,2021-11-17
2102,2021-11-18
2102,2021-11-19
2102,2021-11-20
2012,2021-12-06
2012,2021-12-08
2012,2021-12-10
1875,2021-11-12
1875,2021-11-19
147,2022-03-02
147,2022-03-04
2102,2021-11-22
2102,2021-11-23
2102,2021-11-26
2102,2021-11-27
2102,2021-11-29
2102,2021-11-30
2102,2021-12-02
2102,2021-12-04
2102,2021-12-10
2102,2021-12-11
2102,2021-12-13
2102,2021-12-14
2102,2021-12-15
2102,2021-12-16
2102,2021-12-17
2102,2021-12-18
2102,2021-12-21
2102,2021-12-23
2102,2022-01-21
2102,2022-01-28
2102,2022-01-29
2102,2022-02-04
2102,2022-02-05
2102,2022-02-11
2102,2022-02-12
2102,2022-02-15
2102,2022-02-17
2102,2022-02-18
2102,2022-02-19
2102,2022-02-21
2102,2022-02-22
2102,2022-02-23
2102,2022-02-25
2102,2022-02-26
2102,2022-02-28
2102,2022-03-01
2102,2022-03-04
2102,2022-03-05
2102,2022-03-07
2102,2022-03-08
2102,2022-03-09
2102,2022-03-10
2102,2022-03-11
2102,2022-03-12
2102,2022-03-13
2102,2022-03-16
2102,2022-03-17
2102,2022-03-18
2102,2022-03-19
2102,2022-03-20
2102,2022-03-21
2102,2022-03-22
2102,2022-03-23
2102,2022-03-24
2102,2022-03-25
2102,2022-03-26
2102,2022-03-27
2102,2022-03-28
2102,2022-04-01
2102,2022-04-02
2102,2022-04-03
2102,2022-04-04
2102,2022-04-05
2102,2022-04-06
2102,2022-04-09
2102,2022-04-10
2102,2022-04-11
2102,2022-04-12
2102,2022-04-13
2102,2022-04-15
2102,2022-04-16
2102,2022-04-17
2102,2022-04-18
2102,2022-04-19
2102,2022-04-20
2102,2022-04-23
2102,2022-04-24
2102,2022-04-27
2102,2022-04-28
2102,2022-04-29
2102,2022-04-30
2110,2021-11-15
936,2021-11-16
1964,2021-12-20
1964,2021-12-21
1964,2021-12-22
1964,2021-12-23
1964,2021-12-27
1964,2021-12-28
1964,2021-12-29
1964,2021-12-30
1521,2022-01-07
1521,2022-01-14
1521,2022-01-21
1059,2021-11-29
2155,2021-11-29
2155,2021-11-30
2155,2021-12-01
2155,2021-12-02
2155,2021-12-08
2155,2021-12-09
2155,2021-12-10
2155,2021-12-11
2155,2021-12-14
2155,2021-12-16
2155,2021-12-17
2155,2021-12-20
2155,2021-12-21
2155,2021-12-22
2155,2021-12-23
2155,2021-12-24
2155,2021-12-28
2155,2021-12-29
2155,2021-12-30
2155,2021-12-31
2155,2022-01-03
2155,2022-01-04
2155,2022-01-05
2155,2022-01-06
2155,2022-01-07
2155,2022-01-08
2155,2022-01-11
2155,2022-01-12
2155,2022-01-13
2155,2022-01-14
2155,2022-01-15
2155,2022-01-17
2155,2022-01-18
2155,2022-01-19
2155,2022-01-20
2155,2022-01-21
2155,2022-01-22
2155,2022-01-24
2155,2022-01-25
2155,2022-01-26
2155,2022-01-27
2155,2022-01-28
2155,2022-01-29
2155,2022-01-31
2155,2022-02-01
2155,2022-02-02
2155,2022-02-03
2155,2022-02-04
2155,2022-02-05
2155,2022-02-07
2155,2022-02-08
2155,2022-02-09
2155,2022-02-10
2155,2022-02-11
2155,2022-02-12
2155,2022-02-14
2155,2022-02-15
2155,2022-02-16
2155,2022-02-17
2155,2022-02-18
2155,2022-02-19
2155,2022-02-21
2155,2022-02-22
2155,2022-02-23
2155,2022-02-25
2155,2022-02-26
2155,2022-02-28
2155,2022-03-02
2155,2022-03-03
2155,2022-03-04
2155,2022-03-05
2155,2022-03-07
2155,2022-03-08
2155,2022-03-09
2155,2022-03-10
2155,2022-03-11
2155,2022-03-14
2155,2022-03-15
2155,2022-03-16
2155,2022-03-17
2155,2022-03-18
2155,2022-03-19
2155,2022-03-21
2155,2022-03-22
2155,2022-03-23
2155,2022-03-24
2155,2022-03-25
2155,2022-03-26
2155,2022-03-28
2155,2022-03-29
2155,2022-04-01
2155,2022-04-02
2155,2022-04-04
2155,2022-04-05
2155,2022-04-06
2155,2022-04-07
2155,2022-04-08
2155,2022-04-09
2155,2022-04-11
2155,2022-04-12
2155,2022-04-13
2155,2022-04-14
2155,2022-04-19
2155,2022-04-20
2155,2022-04-21
2155,2022-04-22
2155,2022-04-23
2155,2022-04-25
2155,2022-04-26
2155,2022-04-27
2155,2022-04-28
469,2021-11-15
469,2021-11-16
469,2021-12-15
469,2021-12-16
469,2021-12-21
469,2021-12-22
469,2021-12-23
1747,2021-12-03
1747,2021-12-10
1747,2021-12-17
1747,2021-12-24
1747,2021-12-31
1747,2022-01-07
1747,2022-01-14
1747,2022-01-21
1747,2022-01-27
1747,2022-01-28
2047,2021-11-13
2047,2021-11-14
2047,2021-11-20
2047,2021-11-21
2047,2021-12-05
2047,2021-12-11
2047,2021-12-18
2047,2021-12-19
2047,2022-01-08
2047,2022-01-09
2047,2022-01-15
2047,2022-01-22
2047,2022-01-29
2047,2022-02-12
2047,2022-02-13
2047,2022-02-19
2047,2022-02-20
2047,2022-02-26
2047,2022-03-12
2047,2022-03-13
2047,2022-03-19
1972,2021-12-16
2093,2021-11-13
1235,2021-12-09
2041,2021-12-21
2041,2021-12-27
2041,2021-12-31
2003,2021-11-13
2003,2021-11-19
2003,2021-11-20
2003,2021-12-04
2003,2021-12-11
2003,2021-12-31
2003,2022-01-15
2003,2022-01-18
2003,2022-01-19
2003,2022-01-20
2003,2022-01-21
2003,2022-01-29
2017,2021-12-16
2136,2021-12-03
2136,2021-12-17
2090,2021-11-20
2090,2021-11-24
2090,2021-11-27
2090,2021-12-03
2090,2021-12-04
2090,2021-12-10
2090,2021-12-11
2090,2022-01-07
2090,2022-01-08
2090,2022-01-14
2090,2022-01-15
2090,2022-01-28
2090,2022-01-29
1627,2022-01-22
1991,2021-11-14
1991,2021-11-15
1991,2021-11-16
1991,2021-11-17
1991,2021-11-20
1991,2021-11-21
1991,2021-11-22
1991,2021-11-23
1991,2021-11-24
1991,2021-11-27
1991,2021-11-28
1991,2021-11-29
1991,2021-12-04
1991,2021-12-05
1991,2021-12-11
1091,2021-12-04
1091,2021-12-11
766,2021-11-13
766,2021-11-19
766,2021-11-20
766,2021-11-26
766,2021-11-27
766,2022-01-21
766,2022-01-22
766,2022-01-23
766,2022-01-28
766,2022-01-29
766,2022-01-30
766,2022-02-04
766,2022-02-05
766,2022-02-06
766,2022-02-11
766,2022-02-12
766,2022-02-13
766,2022-02-18
766,2022-02-19
766,2022-02-20
766,2022-02-25
766,2022-02-26
2035,2021-11-19
2035,2021-11-20
2035,2021-11-25
2035,2021-11-26
2035,2021-12-04
2035,2021-12-10
2035,2021-12-11
2035,2021-12-18
2035,2021-12-24
2035,2021-12-25
2035,2021-12-31
2035,2022-01-08
2035,2022-01-13
2035,2022-01-14
2035,2022-01-15
2035,2022-01-20
2035,2022-01-21
2035,2022-01-22
2035,2022-01-29
2035,2022-02-02
2035,2022-02-05
2105,2021-11-14
2105,2021-11-20
2105,2021-12-03
2105,2021-12-04
2105,2021-12-05
2105,2021-12-06
2105,2021-12-10
2105,2021-12-11
2105,2021-11-21
2105,2021-12-20
1971,2021-12-06
1971,2021-12-07
1971,2021-12-11
1971,2021-12-13
1971,2021-12-16
1971,2021-12-23
1971,2021-12-27
1971,2021-12-30
980,2022-01-21
2176,2021-11-24
2176,2021-11-26
2176,2021-11-27
2176,2021-11-17
2176,2021-11-20
2176,2021-12-01
2176,2021-12-03
2010,2021-11-17
2010,2021-11-18
2010,2021-11-21
2010,2021-11-22
2010,2021-11-23
2010,2021-11-28
2010,2021-12-01
2010,2021-12-02
2010,2021-12-03
1572,2021-12-30
1572,2021-12-31
100,2022-02-11
100,2022-04-08
1993,2021-11-22
1993,2021-11-29
2177,2021-11-24
2177,2021-12-15
2177,2021-12-22
2177,2021-12-23
2177,2021-12-24
2177,2021-12-27
2177,2021-12-28
2177,2021-12-01
1786,2021-12-17
1786,2021-12-31
1411,2021-11-20
1411,2021-11-21
1411,2021-11-26
1411,2021-11-27
1638,2022-02-18
1638,2022-02-19
1638,2022-02-26
1638,2022-02-28
1638,2022-03-04
1638,2022-03-05
1638,2022-03-11
1638,2022-03-12
1638,2022-03-16
1638,2022-03-19
1638,2022-03-26
1638,2022-03-30
1638,2022-04-01
1638,2022-04-02
1638,2022-04-05
1638,2022-04-08
1638,2022-04-09
1638,2022-04-12
1638,2022-04-16
1638,2022-04-19
1638,2022-04-20
1638,2022-04-23
1638,2022-04-29
1638,2022-04-30
1216,2022-04-05
1216,2022-04-07
1216,2022-04-18
1920,2021-12-03
1896,2021-11-30
1896,2021-12-01
1896,2021-12-06
1896,2021-12-07
1896,2021-12-08
245,2021-11-29
245,2021-12-01
245,2021-12-02
245,2021-12-03
2177,2021-12-08
1816,2021-11-22
1816,2021-11-26
1816,2021-11-27
1668,2021-12-22
1452,2021-11-29
1452,2021-12-01
1452,2021-12-02
1452,2021-12-07
1452,2021-12-08
1452,2021-12-09
997,2021-12-14
997,2021-12-16
997,2022-01-25
997,2022-01-27
997,2022-01-28
2003,2022-02-05
2003,2022-02-19
2003,2022-02-25
2003,2022-03-19
2003,2022-03-26
2003,2022-04-01
2003,2022-04-02
2003,2022-04-08
2003,2022-04-29
2003,2022-04-30
2121,2021-11-21
2121,2021-12-05
2121,2021-12-17
2121,2021-12-19
320,2022-02-07
320,2022-02-08
320,2022-02-09
320,2022-02-10
320,2022-02-14
320,2022-02-15
320,2022-02-16
320,2022-02-17
320,2022-02-18
320,2022-02-21
320,2022-02-22
320,2022-02-23
320,2022-02-24
320,2022-02-28
320,2022-03-01
320,2022-03-02
320,2022-03-03
1366,2021-11-19
2121,2022-01-01
2121,2022-01-02
2121,2022-01-15
2121,2022-01-16
2121,2022-01-29
2121,2022-01-30
1816,2021-11-29
1816,2021-12-09
1816,2021-12-10
1816,2021-12-11
1816,2021-12-13
1816,2021-12-18
2167,2021-12-13
2024,2021-12-08
2156,2021-12-16
2156,2022-01-27
1216,2022-04-11
1216,2022-04-13
1216,2022-04-26
1991,2021-12-12
1991,2021-12-18
1991,2021-12-19
1991,2021-12-25
1991,2021-12-26
1991,2022-01-01
885,2022-03-10
885,2022-03-11
885,2022-03-28
885,2022-03-30
321,2022-01-15
2152,2021-11-20
2152,2021-11-26
2152,2021-12-10
2152,2021-12-11
1816,2021-12-31
1955,2021-11-29
1955,2021-11-30
1955,2021-12-06
2055,2021-12-31
1138,2022-01-05
1630,2021-12-01
1630,2021-12-10
1279,2021-11-26
2121,2022-02-13
2121,2022-02-26
2121,2022-02-27
1563,2022-01-10
1563,2022-01-12
1563,2022-01-13
1563,2022-01-18
2200,2021-11-18
2200,2021-11-20
2200,2021-12-02
2200,2021-12-09
2200,2021-12-11
2200,2021-12-28
2200,2021-12-29
2200,2021-12-30
2063,2022-01-17
2063,2022-01-24
1336,2021-12-17
2191,2021-12-17
2191,2021-11-19
2191,2021-12-10
2191,2021-12-31
2182,2021-12-28
2196,2021-11-26
2196,2021-12-14
2196,2021-12-18
2178,2021-11-19
2178,2021-11-26
2178,2021-12-03
2178,2021-12-10
2178,2021-12-31
2134,2022-01-21
2134,2022-01-22
2134,2022-01-24
2134,2022-01-25
2134,2022-01-29
1653,2022-01-14
1085,2021-12-27
1085,2021-12-28
1085,2021-12-29
1085,2021-12-30
1085,2021-12-31
1892,2021-12-11
1089,2022-03-06
1089,2022-03-07
1089,2022-03-08
1089,2022-03-09
1089,2022-03-10
1089,2022-03-11
1089,2022-03-12
1089,2022-03-13
1089,2022-03-14
1089,2022-03-15
1089,2022-03-16
1089,2022-03-17
1089,2022-03-18
1089,2022-03-19
1089,2022-03-20
1089,2022-03-21
1089,2022-03-22
1089,2022-03-23
1089,2022-03-24
1089,2022-03-25
1089,2022-03-26
1089,2022-03-27
1089,2022-03-28
1089,2022-03-29
1089,2022-03-30
1089,2022-03-31
1089,2022-04-01
1089,2022-04-02
1089,2022-04-03
1089,2022-04-04
1089,2022-04-05
1089,2022-04-06
1089,2022-04-07
1089,2022-04-08
1089,2022-04-09
1089,2022-04-10
1089,2022-04-11
1089,2022-04-12
1089,2022-04-13
1089,2022-04-14
1089,2022-04-15
1089,2022-04-16
1089,2022-04-17
1089,2022-04-18
1089,2022-04-19
1089,2022-04-20
1089,2022-04-21
1089,2022-04-22
1089,2022-04-23
1089,2022-04-24
1089,2022-04-25
1089,2022-04-26
1089,2022-04-27
1089,2022-04-28
1089,2022-04-29
1089,2022-04-30
2196,2022-03-14
2196,2022-04-01
1540,2021-12-20
1540,2021-12-22
1540,2021-12-27
1540,2021-12-28
1540,2021-12-30
2182,2021-12-02
1688,2021-11-29
1688,2021-11-30
1688,2021-12-01
1688,2021-12-02
1688,2021-12-03
1688,2021-12-06
1688,2021-12-07
1688,2021-12-08
1688,2021-12-09
1688,2021-12-10
1688,2021-12-15
1688,2021-12-16
1688,2021-12-17
1688,2021-12-20
1688,2021-12-21
1688,2021-12-22
1688,2021-12-23
1688,2021-12-24
1688,2021-12-27
1688,2021-12-29
1688,2021-12-30
1688,2021-12-31
1205,2021-12-27
360,2022-01-18
360,2022-01-24
360,2022-01-25
245,2021-12-08
1900,2021-12-16
1900,2021-12-17
2025,2021-12-06
2025,2021-12-14
2025,2021-12-15
2025,2021-12-21
2182,2021-12-09
1855,2022-02-17
1855,2022-02-18
2202,2022-01-26
2202,2022-01-27
2202,2022-01-31
2202,2022-02-03
1409,2022-03-11
1409,2022-03-25
1409,2022-04-22
1409,2022-04-29
1409,2022-04-01
2077,2021-11-30
2077,2021-12-02
1857,2021-12-06
1857,2021-12-08
1857,2021-12-09
1857,2021-12-15
1857,2021-12-22
2077,2021-12-07
2077,2021-12-09
2077,2021-12-14
2077,2021-12-16
2077,2021-12-21
2077,2021-12-23
2077,2021-12-29
2077,2021-12-30
1857,2022-01-10
1857,2022-01-12
1857,2022-01-18
1857,2022-01-19
1857,2022-01-25
1857,2022-01-26
1857,2022-01-27
1857,2022-02-01
1857,2022-02-02
1857,2022-02-03
1857,2022-02-21
1857,2022-02-24
1857,2022-02-25
1857,2022-02-28
1857,2022-03-02
1857,2022-03-03
1857,2022-03-07
1857,2022-03-08
1857,2022-03-09
1857,2022-03-28
1857,2022-03-30
1857,2022-03-31
1857,2022-04-26
1857,2022-04-27
1857,2022-04-28
1915,2021-12-04
1915,2021-12-08
1915,2021-12-11
1915,2021-12-18
245,2021-12-14
245,2021-12-28
245,2021-12-30
1823,2021-12-31
1823,2022-01-31
808,2021-11-19
808,2021-11-20
808,2021-12-03
808,2021-12-04
808,2021-12-15
808,2021-12-16
808,2022-01-04
808,2022-01-05
808,2022-01-07
808,2022-01-08
808,2022-01-15
808,2022-01-17
808,2022-01-22
808,2022-01-29
1594,2021-12-07
1594,2021-12-08
1594,2021-12-10
2039,2021-12-09
1222,2022-01-03
1222,2022-01-04
1222,2022-01-05
1222,2022-01-06
1222,2022-01-11
1222,2022-01-14
1222,2022-01-20
1222,2022-01-25
1222,2022-01-26
1222,2022-01-28
1163,2021-12-06
1163,2021-12-08
1163,2021-12-10
1163,2021-12-31
1163,2022-01-07
1163,2022-01-18
1163,2022-02-02
1163,2022-02-07
1163,2022-02-17
1163,2022-03-07
1163,2022-03-16
1163,2022-03-17
1163,2022-04-14
1163,2022-04-15
1163,2022-04-19
1163,2022-04-20
1163,2022-04-21
1163,2022-04-26
1163,2022-04-27
1163,2022-04-28
1303,2022-01-02
1303,2022-01-09
1303,2022-01-16
1303,2022-01-23
1303,2022-01-30
1303,2022-02-06
1303,2022-02-12
1303,2022-02-13
1303,2022-02-20
1303,2022-02-26
1303,2022-02-27
1793,2022-04-20
1656,2021-12-06
1656,2021-12-07
1656,2021-12-08
1656,2021-12-09
1656,2021-12-13
1656,2021-12-14
1111,2022-02-07
1111,2022-02-11
1111,2022-02-14
1111,2022-02-25
1111,2022-02-28
1111,2022-03-09
1111,2022-03-10
1111,2022-03-11
1111,2022-03-14
1111,2022-03-21
1111,2022-03-24
1111,2022-03-25
1111,2022-03-28
2157,2021-11-22
2157,2021-11-23
2157,2021-11-24
2157,2021-11-26
2157,2021-11-29
2157,2021-11-30
2157,2021-12-01
1527,2022-01-06
1527,2022-01-12
1527,2022-01-13
1527,2022-01-17
1527,2022-01-18
1527,2022-01-19
1527,2022-01-20
1527,2022-01-24
1527,2022-01-26
1527,2022-01-27
1776,2021-12-03
1776,2021-12-10
1776,2021-12-17
2122,2021-11-24
2122,2021-11-26
2122,2021-11-29
2122,2021-11-30
2122,2021-12-03
2122,2021-12-06
2122,2021-12-10
2122,2021-12-14
2122,2021-12-15
2122,2021-12-17
2122,2021-12-20
2122,2021-12-22
2122,2021-12-30
1411,2021-11-28
1411,2021-11-29
1411,2021-11-30
2093,2021-11-24
2093,2021-11-25
2093,2021-11-26
2093,2021-11-27
1658,2022-04-18
1730,2021-12-08
1452,2021-12-13
1452,2021-12-14
1452,2021-12-15
1452,2021-12-16
1452,2021-12-20
1452,2021-12-21
1452,2021-12-22
2078,2021-11-22
2118,2021-11-26
2118,2021-11-29
2118,2021-12-01
1875,2021-11-27
1875,2021-12-10
1875,2021-12-11
1302,2021-12-27
1302,2022-01-17
1302,2022-01-31
2174,2021-11-29
2174,2021-12-03
2174,2021-12-04
2174,2021-12-11
2174,2021-12-17
2174,2021-12-18
2174,2022-01-03
2174,2022-01-08
1500,2022-01-26
2077,2021-11-24
2077,2021-11-26
1777,2021-12-13
1260,2021-12-29
1260,2021-12-31
1260,2022-01-01
2093,2021-12-04
2093,2021-12-11
2093,2021-12-18
2093,2022-01-03
2093,2022-01-08
2093,2022-01-15
2093,2022-01-22
2093,2022-01-29
2093,2022-02-05
2093,2022-02-12
2093,2022-02-19
2093,2022-02-26
2093,2022-03-05
2093,2022-03-07
2093,2022-03-08
2093,2022-03-09
2093,2022-03-10
2093,2022-03-11
2093,2022-03-12
2093,2022-03-19
2093,2022-03-26
2093,2022-04-02
2093,2022-04-09
2093,2022-04-16
2093,2022-04-23
2093,2022-04-30
1868,2021-12-31
1247,2022-01-07
1247,2022-01-28
1222,2022-02-04
1222,2022-02-10
1222,2022-02-11
1222,2022-02-14
2171,2021-11-24
2171,2021-12-04
2171,2021-12-10
2171,2021-12-11
1686,2021-12-24
1686,2021-12-31
2017,2022-01-14
2017,2022-01-21
1053,2021-12-06
1053,2021-12-08
1053,2021-12-10
1053,2021-12-13
1053,2021-12-15
1053,2021-12-20
2196,2021-12-02
1087,2021-12-03
1087,2021-12-04
1087,2021-12-10
1087,2021-12-11
1087,2021-12-17
1087,2021-12-18
1087,2021-12-31
1087,2022-01-03
1087,2022-01-04
1087,2022-01-05
1087,2022-01-06
1087,2022-01-07
1087,2022-01-14
1087,2022-01-15
1087,2022-01-21
1087,2022-01-22
1087,2022-01-23
1087,2022-01-28
1087,2022-01-29
1304,2021-12-24
1996,2022-02-16
1996,2022-03-02
1260,2021-12-23
48,2021-12-11
48,2022-01-08
48,2022-01-15
48,2022-01-22
48,2022-01-29
48,2022-02-05
48,2022-02-12
48,2022-02-19
48,2022-02-26
48,2022-03-05
48,2022-03-12
48,2022-03-19
48,2022-03-26
1260,2022-01-02
100,2022-02-18
2187,2021-11-29
2187,2021-12-01
2187,2021-12-03
2187,2021-12-08
2187,2021-12-10
2187,2021-12-15
2187,2021-12-17
2187,2021-12-31
1490,2022-01-07
2010,2021-12-07
2010,2021-12-08
2010,2021-12-09
2010,2021-12-10
2010,2021-12-15
2010,2021-12-16
2010,2021-12-17
2010,2021-12-20
2010,2021-12-21
2010,2021-12-22
2010,2021-12-23
2010,2021-12-27
2010,2021-12-28
2010,2021-12-30
2010,2021-12-31
1978,2021-12-27
1610,2021-12-23
2196,2021-12-31
2182,2021-12-23
1597,2022-03-21
1597,2022-04-04
1597,2022-04-11
1896,2021-12-13
1896,2021-12-14
1896,2021-12-15
319,2021-12-09
1711,2021-12-04
1711,2021-12-15
85,2021-12-03
1545,2022-01-08
1545,2022-01-15
1545,2022-01-22
1545,2022-01-29
85,2021-12-17
85,2021-12-18
1666,2022-02-04
1432,2022-04-03
1432,2022-04-09
1432,2022-04-10
1432,2022-04-16
1432,2022-04-17
1432,2022-04-23
1432,2022-04-24
1432,2022-04-29
1432,2022-04-30
2158,2021-12-17
1801,2021-12-03
1801,2021-12-10
1801,2021-12-17
1213,2022-03-08
1213,2022-03-14
1213,2022-03-15
1213,2022-04-13
1213,2022-04-14
2185,2022-01-15
162,2022-04-22
162,2022-04-29
1358,2022-01-14
1358,2022-01-18
1358,2022-01-24
1358,2022-01-25
1358,2022-01-26
1358,2022-01-27
1358,2022-01-28
2025,2021-12-28
1890,2022-01-15
1890,2022-01-22
1890,2022-01-29
1493,2021-12-01
1493,2021-12-08
1493,2021-12-15
1493,2021-12-22
1594,2021-12-29
1955,2022-01-03
1955,2022-01-04
1390,2022-02-07
1390,2022-02-08
1053,2022-01-05
1053,2022-01-08
1053,2022-01-10
1053,2022-01-12
2015,2021-12-06
2015,2021-12-07
2015,2021-12-09
2015,2021-12-13
2015,2021-12-14
2015,2021-12-16
2015,2021-12-17
320,2022-03-07
320,2022-03-08
320,2022-03-09
320,2022-03-10
320,2022-03-11
320,2022-03-14
320,2022-03-15
320,2022-03-16
320,2022-03-17
320,2022-03-21
320,2022-03-22
320,2022-03-23
320,2022-03-24
320,2022-03-25
320,2022-03-28
320,2022-03-29
320,2022-03-30
320,2022-03-31
320,2022-04-04
320,2022-04-05
320,2022-04-06
320,2022-04-07
320,2022-04-12
320,2022-04-13
320,2022-04-14
320,2022-04-15
320,2022-04-18
320,2022-04-19
320,2022-04-21
320,2022-04-25
320,2022-04-26
320,2022-04-27
320,2022-04-28
87,2022-01-03
87,2022-01-04
87,2022-01-05
87,2022-01-06
87,2022-01-07
87,2022-01-10
87,2022-01-11
87,2022-01-12
87,2022-01-13
87,2022-01-14
87,2022-01-17
87,2022-01-18
87,2022-01-19
87,2022-01-20
87,2022-01-21
1515,2021-12-17
1779,2021-12-04
1779,2021-12-11
1779,2021-12-18
1588,2021-12-10
1804,2021-12-28
1365,2021-12-09
1365,2021-12-16
1650,2022-01-14
1650,2022-01-28
1715,2021-12-04
2221,2021-12-31
2221,2022-01-08
2221,2022-01-22
2221,2022-01-28
2221,2022-01-29
2221,2022-02-05
2221,2022-02-11
2221,2022-02-12
2221,2022-02-19
2221,2022-02-25
2221,2022-02-26
2157,2021-12-06
2157,2021-12-07
2157,2021-12-08
2157,2021-12-09
2157,2021-12-10
2047,2021-12-04
2078,2021-11-29
1214,2021-12-06
1214,2021-12-20
1178,2021-12-11
1146,2022-01-10
1146,2022-01-14
1146,2022-01-15
1146,2022-01-17
1146,2022-01-22
1777,2021-12-21
1222,2022-02-21
1222,2022-02-23
1222,2022-02-24
1222,2022-02-25
1222,2022-02-28
1619,2022-01-05
1619,2022-01-12
1619,2022-01-19
2153,2021-12-04
2153,2021-12-08
2153,2021-12-11
2153,2021-12-14
2153,2021-12-18
1788,2021-12-13
1788,2021-12-20
1788,2021-12-27
1786,2022-01-21
2051,2021-12-28
1597,2022-01-17
469,2021-12-28
469,2021-12-29
219,2022-01-05
219,2022-01-08
1186,2021-12-07
1186,2021-12-08
1186,2021-12-09
1186,2021-12-10
1186,2021-12-14
1186,2021-12-15
1186,2021-12-16
2187,2022-01-10
2187,2022-01-12
2187,2022-01-14
2187,2022-01-19
2187,2022-01-21
2187,2022-01-24
2187,2022-01-26
2187,2022-01-28
1991,2022-01-02
1991,2022-01-08
1991,2022-01-09
1991,2022-01-15
1991,2022-01-16
1991,2022-01-22
1991,2022-01-23
1991,2022-01-29
1991,2022-01-30
1991,2022-02-05
1726,2021-12-09
1449,2022-02-01
1449,2022-02-15
1449,2022-02-16
1449,2022-03-02
1449,2022-03-15
1449,2022-03-23
1437,2022-01-11
1437,2022-02-15
1575,2022-01-05
1575,2022-01-12
1575,2022-01-20
1575,2022-01-26
1792,2021-12-27
1792,2021-12-28
1792,2021-12-29
1792,2021-12-30
1234,2022-01-31
1234,2022-02-04
1234,2022-02-10
1234,2022-02-11
1234,2022-02-14
1234,2022-02-18
1234,2022-03-25
1234,2022-04-01
1234,2022-04-08
2220,2021-12-31
2234,2022-01-07
2240,2021-12-15
2240,2021-12-22
355,2021-12-29
1566,2021-12-22
1566,2021-12-23
1566,2021-12-24
1566,2021-12-27
1566,2021-12-28
1566,2021-12-29
1566,2021-12-30
2212,2021-12-07
2212,2021-12-08
2212,2021-12-09
2212,2021-12-10
2212,2021-12-02
2212,2021-12-03
2105,2022-01-03
2105,2022-01-08
2105,2022-01-17
2105,2022-01-22
2105,2022-01-31
1787,2021-12-29
1787,2021-12-30
1787,2022-01-12
1787,2022-01-13
1787,2022-01-19
2216,2021-12-03
2012,2021-12-20
2012,2021-12-21
2012,2021-12-22
2012,2021-12-23
2012,2021-12-24
2012,2021-12-27
2012,2021-12-28
2012,2021-12-29
2012,2021-12-30
2012,2021-12-31
1802,2021-12-06
1802,2021-12-13
1802,2021-12-20
1802,2021-12-27
973,2021-12-09
973,2021-12-16
1823,2022-02-25
147,2022-05-12
147,2022-05-19
147,2022-05-20
1636,2022-01-04
1636,2022-01-05
1636,2022-01-06
1636,2022-01-07
1636,2022-01-11
1636,2022-01-13
1636,2022-01-14
1418,2021-12-28
2237,2021-12-15
2237,2021-12-16
1581,2022-02-18
1581,2022-02-25
1594,2022-01-19
1594,2022-01-27
2090,2021-12-18
2090,2022-01-21
2090,2022-01-22
2090,2022-02-04
2090,2022-02-05
2090,2022-02-11
2090,2022-02-12
2090,2022-02-18
2090,2022-02-19
2090,2022-02-25
2090,2022-02-26
1851,2022-02-02
1851,2022-02-16
738,2021-12-15
738,2021-12-16
738,2021-12-17
738,2021-12-22
738,2021-12-23
738,2021-12-24
738,2021-12-25
738,2021-12-26
738,2021-12-27
738,2021-12-28
738,2021-12-29
738,2021-12-30
738,2021-12-31
2055,2022-01-07
2055,2022-01-14
1448,2021-12-02
1448,2021-12-06
1448,2021-12-07
1448,2021-12-08
1448,2021-12-13
1448,2021-12-14
1792,2022-01-06
1234,2022-02-28
1234,2022-03-04
1556,2022-02-14
1556,2022-02-16
1682,2022-02-04
1682,2022-02-05
1682,2022-02-11
1682,2022-02-12
1682,2022-02-18
1682,2022-02-19
1682,2022-02-25
1682,2022-02-26
1678,2021-12-02
1678,2021-12-03
1678,2021-12-13
1678,2021-12-14
1678,2021-12-15
1678,2021-12-16
1678,2021-12-17
1678,2021-12-20
1678,2021-12-21
1678,2021-12-22
1678,2021-12-23
1678,2021-12-24
1678,2021-12-27
1678,2021-12-28
1678,2021-12-29
1678,2021-12-30
1678,2021-12-31
1678,2022-01-03
1678,2022-01-04
1678,2022-01-05
1678,2022-01-06
1678,2022-01-10
1678,2022-01-11
